Unnamed: 0,product_name,rating,skin_type,review,cleaned_review,id,label
1116,에스트라 아토베리어365 크림 80ml 짝꿍기획 (+하이드로에센스 40ml 증정),5,웜톤,"작년부터 꾸준히 잘 쓰고 있는 제품이에요!!너무 확실한 수부지로 유분 폭발하시는 분들중에 이것저것 많이 두껍게 바르면 효과 없으신 분들에게 가볍게 바르는 아이로 추천드려요!물론 봄에서 여름으로 넘어갈쯤부터는 이마저도 조금 무겁다고 생각하실 수도 있는데…..나만 그런가ㅎㅎ그럴땐 에스트라 수딩크림을 추천합니다^^저도 요즘 날이 더워서 새로 구매하려고 제 카드값을 계산중이랍니다ㅋㅋㅋㅋㅋ확실히 이 제품 사용하면서, 뭐랄까 생리기간에 꾸준히 뒤집어지긴하지만 옛날만큼 심각한적이 없어요~ 턱주변에 2-3개정도라 이정도는 감지덕지하답니다><이전에 너무 심각할때, 피부과 한 번 갔고 약5일정도 먹었는데 그 이후로는 전혀 얼굴에 난리난적이 없었어요그 시점에 사용한 이 제품 덕분인거 같아요","작년부터 꾸준히 잘 쓰고 있는 제품이에요!!너무 확실한 수부지로 유분 폭발하시는 분들중에 이것저것 많이 두껍게 바르면 효과 없으신 분들에게 가볍게 바르는 아이로 추천드려요!물론 봄에서 여름으로 넘어갈쯤부터는 이마저도 조금 무겁다고 생각하실 수도 있는데..나만 그런가그럴땐 에스트라 수딩크림을 추천합니다저도 요즘 날이 더워서 새로 구매하려고 제 카드값을 계산중이랍니다확실히 이 제품 사용하면서, 뭐랄까 생리기간에 꾸준히 뒤집어지긴하지만 옛날만큼 심각한적이 없어요 턱주변에 23개정도라 이정도는 감지덕지하답니다이전에 너무 심각할때, 피부과 한 번 갔고 약5일정도 먹었는데 그 이후로는 전혀 얼굴에 난리난적이 없었어요그 시점에 사용한 이 제품 덕분인거 같아요",360,3
118918,씨케이디 레티노콜라겐 저분자 300 퍼스트에센스 150ml ,5,,"40전까지는 주름걱정없이 살았는데 이제 탄력도 떨어지고 자꾸 축축 쳐지는게 나이는 못 속이겠더라구요~주름제품은 써야겠지만 지성에 가까운피부기에 무거운건 부담스러운데.),, 요 에센스는 진짜 바르는 수간 흡수~~끈적임없이 산뜻하게 마무리되네요~주름은 신경써야겠고 유분이 걱정이신분들 레티노에센스로  가볍게 주름관리 시작하시면 좋을 것 같애요!저는 요거 바르고 같이 산 레티노크림으로 마무리하니 진짜 겉탱속촉 입니다 ㅋ","40전까지는 주름걱정없이 살았는데 이제 탄력도 떨어지고 자꾸 축축 쳐지는게 나이는 못 속이겠더라구요주름제품은 써야겠지만 지성에 가까운피부기에 무거운건 부담스러운데.,, 요 에센스는 진짜 바르는 수간 흡수끈적임없이 산뜻하게 마무리되네요주름은 신경써야겠고 유분이 걱정이신분들 레티노에센스로 가볍게 주름관리 시작하시면 좋을 것 같애요!저는 요거 바르고 같이 산 레티노크림으로 마무리하니 진짜 겉탱속촉 입니다",361,2
45323,"[디렉터파이 Pick] 아이소이 속보습, 100시간 장수진 수분크림 (본품70ml+30ml 추가 증정)",5,,자극 없이 순하고 가볍게 사용하기 좋아요 비건 제품이라 그런지 순해서 좋아요,자극 없이 순하고 가볍게 사용하기 좋아요 비건 제품이라 그런지 순해서 좋아요,362,4
21188,브링그린 사철쑥 카밍 수분 크림 1+1기획 (75ml+75ml),5,,"다른 제품을 쓰다가도 다시 돌아오게 되는 사철쑥!제발 한 번 써보세요ㅠㅠ 여름에 마스크랑 땀 때문에 얼굴이 확 뒤집어졌는데 사철쑥 세럼이랑 크림 바르면서 정말 많이 진정됐어욤다른 제품 쓰다가 다 마음에 안들어서 사철쑥 구매했는데 진짜 너무 맘에 들었지 뭐에요!!!!!긴가민가 하면서 건조해서 아토피가 생긴 목에 듬뿍 발라놓고 자보자! 하고 발라봤는데 피부과 약으로도 낫지 못하던 아토피가 나았습니다,, 진정효과가 정말 최고라는 거겠죵?!쑥을 원래도 좋아해서 쑥 제품을 여러가지 써봤지만 향도 그렇고 제형감과 모든 것을 종합해서 사철쑥을 이길 수 있는 제품은 없었어요 :-)친구한테도 엄청 추천하고 선물로도 하나 사줬는데 친구도 너무너무 좋다고 했어요☺️1+1 제품이니까 쟁여서 꼭 사용해보세욤😊","다른 제품을 쓰다가도 다시 돌아오게 되는 사철쑥!제발 한 번 써보세요 여름에 마스크랑 땀 때문에 얼굴이 확 뒤집어졌는데 사철쑥 세럼이랑 크림 바르면서 정말 많이 진정됐어욤다른 제품 쓰다가 다 마음에 안들어서 사철쑥 구매했는데 진짜 너무 맘에 들었지 뭐에요!!!!!긴가민가 하면서 건조해서 아토피가 생긴 목에 듬뿍 발라놓고 자보자! 하고 발라봤는데 피부과 약으로도 낫지 못하던 아토피가 나았습니다,, 진정효과가 정말 최고라는 거겠죵?!쑥을 원래도 좋아해서 쑥 제품을 여러가지 써봤지만 향도 그렇고 제형감과 모든 것을 종합해서 사철쑥을 이길 수 있는 제품은 없었어요 친구한테도 엄청 추천하고 선물로도 하나 사줬는데 친구도 너무너무 좋다고 했어요11 제품이니까 쟁여서 꼭 사용해보세욤",363,3
11599,바이오힐보 판테놀시카 블레미쉬크림 TOP기획 (본품75ml+30ml+5ml),3,복합성,"바이오힐보로 바뀌기 전에 보타닉힐 보일때 판테놀크림을 애용하던 사람입니다!!그때 진짜 판테놀크림을 처음 알게되고 피부가 진짜 아침에 세수할 때마다 보들보들거리고 완전 꾸덕한 제형이라 겨울에 매일 발랐었는데요! 계절이 바뀌어서 다른 크림을 사용하다가 다시 판테놀크림 사려고 보니까 아예 브랜드명도 바뀌고 제형 자체가 바뀌었더라구요,,그래도 예전에 너무 좋았어서 똑같이 좋겠지 싶어서 샀는데,,,음,, 사실 잘 모르겠어요,,용량은 진짜 대용량이라 아직도 사용중인데,, 너무 많아도 문제인가봐요,,제일 별로인점은이 크림을 바르고 쿠션이나 파데하고나면 진짜 무조건 백퍼센트 밀려요 ㅠㅠ!!진짜 마스크 벗으면 완전 때처럼 볼에 묻어나와있어서 진짜 별로라고 생각하고 아까워서 밤에만 엄청 듬뿍 발라요,, 다신 안살래요,,,","바이오힐보로 바뀌기 전에 보타닉힐 보일때 판테놀크림을 애용하던 사람입니다!!그때 진짜 판테놀크림을 처음 알게되고 피부가 진짜 아침에 세수할 때마다 보들보들거리고 완전 꾸덕한 제형이라 겨울에 매일 발랐었는데요! 계절이 바뀌어서 다른 크림을 사용하다가 다시 판테놀크림 사려고 보니까 아예 브랜드명도 바뀌고 제형 자체가 바뀌었더라구요,,그래도 예전에 너무 좋았어서 똑같이 좋겠지 싶어서 샀는데,,,음,, 사실 잘 모르겠어요,,용량은 진짜 대용량이라 아직도 사용중인데,, 너무 많아도 문제인가봐요,,제일 별로인점은이 크림을 바르고 쿠션이나 파데하고나면 진짜 무조건 백퍼센트 밀려요 !!진짜 마스크 벗으면 완전 때처럼 볼에 묻어나와있어서 진짜 별로라고 생각하고 아까워서 밤에만 엄청 듬뿍 발라요,, 다신 안살래요,,,",364,2
102035,[단독기획] 구달 청귤 비타C 잡티 톤업 크림 (본품50ml+5ml+세럼 5ml 증정),3,,"구달 세럼을 잘 써서 믿고 사봤는데 구달은 세럼이 좋았던 거 였나봐요....ㅠㅠㅠ  행사했을 때야 사보지 그렇지 않으면 가격 부담이 조금 있을 것 같아요...!   톤업 크림의 한계라 생각하는 밀림, 쉽게 지워지는 거는 어쩔 수 없을 것 같고... 그냥 바르고 마스크 쓰고 다니기엔 쿠션보다 가벼워서 좋은 것 같아요. 근데 피부 타입이 악건성이신 분들에겐 비추하는 제품입니다. 저는 복합성인데 지워지고 뜨고 난리가 아니였습니다...ㅎㅎ 스킨케어 촉촉하게 잘하고 잘 두드려 바르세요...!  전 그냥 잠깐잠깐 간단한(?) 외출할 때 사용하고 있습니다.","구달 세럼을 잘 써서 믿고 사봤는데 구달은 세럼이 좋았던 거 였나봐요.... 행사했을 때야 사보지 그렇지 않으면 가격 부담이 조금 있을 것 같아요...! 톤업 크림의 한계라 생각하는 밀림, 쉽게 지워지는 거는 어쩔 수 없을 것 같고... 그냥 바르고 마스크 쓰고 다니기엔 쿠션보다 가벼워서 좋은 것 같아요. 근데 피부 타입이 악건성이신 분들에겐 비추하는 제품입니다. 저는 복합성인데 지워지고 뜨고 난리가 아니였습니다... 스킨케어 촉촉하게 잘하고 잘 두드려 바르세요...! 전 그냥 잠깐잠깐 간단한? 외출할 때 사용하고 있습니다.",365,0
3139,[오원Pick] 닥터자르트 시카페어 크림(50ml+25ml)  한정세트,5,지성,지인추천으로 구매후 초반에는 별 감흥이 없었는데 꾸준히 써보니 진짜 다음날 세안할때 피부결이 보들보들한게 느낌 최고에요!!! 많이는 아니지만 살짝 되직한 제형이라 전 스킨케어가 많이 촉촉한 상태면 좀 밀릴것같이 발려서 살살 발라줘야해요! 바르고 얼굴 좀 문지르면 때처럼 나와요ㅎ 근데 이건 같이 쓰는 스킨케어 궁합탓일수도 있기때문에~ 일단 진정이랑 보습은 최고입니다!,지인추천으로 구매후 초반에는 별 감흥이 없었는데 꾸준히 써보니 진짜 다음날 세안할때 피부결이 보들보들한게 느낌 최고에요!!! 많이는 아니지만 살짝 되직한 제형이라 전 스킨케어가 많이 촉촉한 상태면 좀 밀릴것같이 발려서 살살 발라줘야해요! 바르고 얼굴 좀 문지르면 때처럼 나와요 근데 이건 같이 쓰는 스킨케어 궁합탓일수도 있기때문에 일단 진정이랑 보습은 최고입니다!,366,1
68632,센텔리안24 더 마데카 크림 50ml 기획(15ml*2ea추가증정),5,복합성,"센텔리안 마데카 크림을 이렇게 저렴한 가격으로 체험해 볼 수 있어서 너무 좋네요!! ㅎㅎ 15ml인데 저는 한 번 바를때 많이 바르지 않고 조금씩 바르기 때문에 은근 양이 많아서 오래 쓰고 있어요 아직도 절반 이상 남은 것 같아요 ㅋㅋㅋ 예전에 마데카크림 초기 버전 사용해봤었는데 그때 센텔리안 마데카 크림보다 지금 출시된 이 새로운 마데카 크림이 훨씬 사용감이나 마무리감이나 효과부분이나 훠어얼씬 좋아졌네요!! 한 번만 사용하고도 바로 느꼈어요 ㅎㅎ 수분감과 아주 적절한 유분감이 살짝쿵 느껴지면서 마무리감은 산뜻하게 유지돼서 좋았어요😀 다음날 아침 피부 뀨루루피뷰🍯😴 그리구 지극히 제 취향입니다만 향이 넘 좋아요,, ㅎㅎ 제가 이런 자연? 풀향? 좋아하는데 풀향같은게 솔솔 나는데 너무 좋아요ㅋㅋㅋ 다 사용하구 본품도 구매할 것 같아요 🙂","센텔리안 마데카 크림을 이렇게 저렴한 가격으로 체험해 볼 수 있어서 너무 좋네요!! 15ml인데 저는 한 번 바를때 많이 바르지 않고 조금씩 바르기 때문에 은근 양이 많아서 오래 쓰고 있어요 아직도 절반 이상 남은 것 같아요 예전에 마데카크림 초기 버전 사용해봤었는데 그때 센텔리안 마데카 크림보다 지금 출시된 이 새로운 마데카 크림이 훨씬 사용감이나 마무리감이나 효과부분이나 훠어얼씬 좋아졌네요!! 한 번만 사용하고도 바로 느꼈어요 수분감과 아주 적절한 유분감이 살짝쿵 느껴지면서 마무리감은 산뜻하게 유지돼서 좋았어요 다음날 아침 피부 뀨루루피뷰 그리구 지극히 제 취향입니다만 향이 넘 좋아요,, 제가 이런 자연? 풀향? 좋아하는데 풀향같은게 솔솔 나는데 너무 좋아요 다 사용하구 본품도 구매할 것 같아요",367,0
119687,구달 청귤 비타C 크림 50ml (아이크림15ml 증정),5,,구달 비타 라인은 처음 써보는데 생각한 만큼 너무 좋아요! 크기가 작아서 조금 아쉽지만 좋은 효과를 기대하면서 계속 써볼려고요!,구달 비타 라인은 처음 써보는데 생각한 만큼 너무 좋아요! 크기가 작아서 조금 아쉽지만 좋은 효과를 기대하면서 계속 써볼려고요!,368,4
33143,에스트라 아토베리어365 크림 80ml,4,복합성,트러블때문에 그냥 진짜 보습만 되는 착한성분 크림 찾고있었는데 딱 에스트라인거같아서 사봤어요 테스트 했을때 왠지 로션보다 크림이 더 가벼운느낌이길래 흠 했는데 그래도 보습력은 크림이 더 좋겠지 하고 샀는데 좀 약해요 복합성 건성 피분데 크림만 바르면 건조해요 그래도 아직 더 써볼생각입니당,트러블때문에 그냥 진짜 보습만 되는 착한성분 크림 찾고있었는데 딱 에스트라인거같아서 사봤어요 테스트 했을때 왠지 로션보다 크림이 더 가벼운느낌이길래 흠 했는데 그래도 보습력은 크림이 더 좋겠지 하고 샀는데 좀 약해요 복합성 건성 피분데 크림만 바르면 건조해요 그래도 아직 더 써볼생각입니당,369,1
102915,아벤느 시칼파트 플러스 S.O.S 크림 100ml,5,,"예전에 제가 쓰던 상품인데, 남자친구에게도 좋을 듯 하여 주문해줬어요. 제가 갖고있던 제품으로 몇번 사용해보더니 만족해해서 추가 주문해줬는데 꾸준히 잘 쓰고 있네요.발릴 때 꾸덕하지만 바르고 나면 살짝 도는 유분감이 좋아요.","예전에 제가 쓰던 상품인데, 남자친구에게도 좋을 듯 하여 주문해줬어요. 제가 갖고있던 제품으로 몇번 사용해보더니 만족해해서 추가 주문해줬는데 꾸준히 잘 쓰고 있네요.발릴 때 꾸덕하지만 바르고 나면 살짝 도는 유분감이 좋아요.",370,4
75180,아벤느 똘레랑스 컨트롤 크림 40ml 기획,5,,친구 추천으로 구매했는데 정말 괜찮아요. 겨울들어서 각질이 심해졌는데 완전 싹 없어지고 화장품 한 번 바꿀 때마다 피부가 한번씩 뒤집어지는 편인데 이건 그런거 없이 순하게 잘 사용하고 있어요.,친구 추천으로 구매했는데 정말 괜찮아요. 겨울들어서 각질이 심해졌는데 완전 싹 없어지고 화장품 한 번 바꿀 때마다 피부가 한번씩 뒤집어지는 편인데 이건 그런거 없이 순하게 잘 사용하고 있어요.,371,3
54772,닥터디퍼런트 113 모이스처라이저 100ml,1,,심한 수부지피부입니다.끈적임없고 촉촉하다고해서 구매했는데 저는 바르니 속은 더당기고ㅠ겉은 기름줄줄...너무건조해서 얼굴이아프네요...제 피부에는 안맞는것같아요ㅠ,심한 수부지피부입니다.끈적임없고 촉촉하다고해서 구매했는데 저는 바르니 속은 더당기고겉은 기름줄줄...너무건조해서 얼굴이아프네요...제 피부에는 안맞는것같아요,372,0
122255,[단독기획]바이오더마 아토덤 인텐시브 밤 75ml ,4,,계산하려고 있는데 계산대 앞에서 들고다니기 좋은 사이즈로 나와있어서 바로 구매했어요! 겨울에 많이 건조해서 로션 자주 바르시는 아버지께 드렸는데 너무 좋아하세요~~,계산하려고 있는데 계산대 앞에서 들고다니기 좋은 사이즈로 나와있어서 바로 구매했어요! 겨울에 많이 건조해서 로션 자주 바르시는 아버지께 드렸는데 너무 좋아하세요,373,0
104443,라로슈포제 시카플라스트밤B5 100ml 시카습관 기획 (+리피카 바디밀크 15ml + 메모지 증정),5,,여드름 자국이나 피부 재생용으로 구매했습니다!!!!!!생각보다 반응이 빨리 나타나서 아직까지는 괜찮은 것 같아요!! 제형은 끈적거리지 않고 빠르게 흡수 되어 씻고 나가서 바로 바르고 마스크 쓰기에도 부담이 없어요. 이번에 처음 구매해본 시카크림인데 좋습니다!!,여드름 자국이나 피부 재생용으로 구매했습니다!!!!!!생각보다 반응이 빨리 나타나서 아직까지는 괜찮은 것 같아요!! 제형은 끈적거리지 않고 빠르게 흡수 되어 씻고 나가서 바로 바르고 마스크 쓰기에도 부담이 없어요. 이번에 처음 구매해본 시카크림인데 좋습니다!!,374,1
50743,피지오겔 DMT 인텐시브크림 100ml,5,,피지오겔 좋다는 지인추첨받고 사봤어요 촉촉하고 수분감이많네여,피지오겔 좋다는 지인추첨받고 사봤어요 촉촉하고 수분감이많네여,375,0
37037,[단독기획] 바이오더마 아토덤 인텐시브 밤 200ml ,5,건성,건성은 겨울만 되면 바빠져요 .. 겨울엔 스킨케어 제품 아무리 덧발라도 다시 얼굴이 땡기고 푸석푸석해져서 자기 전엔 더더욱 신경써줘야하는데 제 피부 타입 보시곤 매장에서 점원 분 추천으로 구매했는데 전 너~~무 만족해요! 밤이라 그런지 꾸덕하고 적당히 유분기가 있는 제형이예요.수분감이 많은 제형은 오히려 더 흡수가 빠르고 쉽게 건조해지는데 이 제품은 피부에 수분+유분감이 오래 남아 있어요! 하지만 지성 분들은 답답하실 수도 있을 듯 .. 자기 전에 10원짜리 동전 크기만큼? 짜서 얼굴에 넉넉하게 발라주면 담날 아침까지 끄떡없어요!,건성은 겨울만 되면 바빠져요 .. 겨울엔 스킨케어 제품 아무리 덧발라도 다시 얼굴이 땡기고 푸석푸석해져서 자기 전엔 더더욱 신경써줘야하는데 제 피부 타입 보시곤 매장에서 점원 분 추천으로 구매했는데 전 너무 만족해요! 밤이라 그런지 꾸덕하고 적당히 유분기가 있는 제형이예요.수분감이 많은 제형은 오히려 더 흡수가 빠르고 쉽게 건조해지는데 이 제품은 피부에 수분유분감이 오래 남아 있어요! 하지만 지성 분들은 답답하실 수도 있을 듯 .. 자기 전에 10원짜리 동전 크기만큼? 짜서 얼굴에 넉넉하게 발라주면 담날 아침까지 끄떡없어요!,376,0
101857,[단독기획] 구달 청귤 비타C 잡티 톤업 크림 (본품50ml+5ml+세럼 5ml 증정),4,,선크림기능이랑 톤업 적당히 좋은거같고 자극이 크게 없는거 같아요 그치만 두기능을 하는 제품이라서 그런지 얼굴에 발랐을때 약간 무거운 감? 조금 느꼈어요ㅠ 톤업크림만 바르다가 선크림기능도 같이 있으면 좋겠다 싶어서 샀는데 아무래도 두마리토끼를 다 잡은 느낌은 아니라고 새각되었습니다.그치만 충분히 잘쓰고있고 데일리로 출근할때 손이 자주가는 편입니다.,선크림기능이랑 톤업 적당히 좋은거같고 자극이 크게 없는거 같아요 그치만 두기능을 하는 제품이라서 그런지 얼굴에 발랐을때 약간 무거운 감? 조금 느꼈어요 톤업크림만 바르다가 선크림기능도 같이 있으면 좋겠다 싶어서 샀는데 아무래도 두마리토끼를 다 잡은 느낌은 아니라고 새각되었습니다.그치만 충분히 잘쓰고있고 데일리로 출근할때 손이 자주가는 편입니다.,377,4
69740,더랩바이블랑두 올리고 히알루론산 카밍 + 크림 (본품80ml+20ml 추가 증정),5,건성,화장 전에 바르면 미리는 감이 좀 있어서 요즘은 저녁에만 발라주고 있습니다 저녁에 듬뿍 바르고 자고 일어나면 가렵던 피부가 확 진정되어 있어요~~~복합성에서 점점 건성타입으로 피부가 변해가는 중인데 건성분들이 쓰기에 좋은 제품같아요ㅎㅎ(참고로 아토피 있는 피부입니다),화장 전에 바르면 미리는 감이 좀 있어서 요즘은 저녁에만 발라주고 있습니다 저녁에 듬뿍 바르고 자고 일어나면 가렵던 피부가 확 진정되어 있어요복합성에서 점점 건성타입으로 피부가 변해가는 중인데 건성분들이 쓰기에 좋은 제품같아요참고로 아토피 있는 피부입니다,378,3
61199,나인위시스 하이드라 앰플 크림 기획 (50ml+30ml),5,,배송도 빠르고 발림도 좋고 넘 좋으네요가격도 저렴히 잘 구매했어요 좋아요,배송도 빠르고 발림도 좋고 넘 좋으네요가격도 저렴히 잘 구매했어요 좋아요,379,2
55187,[지안씨 Pick] 스킨앤랩 베리어덤 인텐시브 크림 2세대 50ml,5,,순하고 좋아요 조금 꾸덕 한 것 같지만 금방 흡수돼요바르면 촉촉해요,순하고 좋아요 조금 꾸덕 한 것 같지만 금방 흡수돼요바르면 촉촉해요,380,0
45145,"[디렉터파이 Pick] 아이소이 속보습, 100시간 장수진 수분크림 (본품70ml+30ml 추가 증정)",5,,아이소이 브랜드에 스킨케어 제품은 처음써봐여 장수진 이름답게 장벽 수분 진정에 좋아요 친구한테 추천해서 친구도 사용중인데 너무 좋다고하네요 ㅎ,아이소이 브랜드에 스킨케어 제품은 처음써봐여 장수진 이름답게 장벽 수분 진정에 좋아요 친구한테 추천해서 친구도 사용중인데 너무 좋다고하네요,381,1
44615,바이오힐보 판테놀시카 블레미쉬 크림 (본품75ml+30ml 증정),5,,판테놀 크림만 2년 넘게 썼어요 순하고 좋아요 강추!,판테놀 크림만 2년 넘게 썼어요 순하고 좋아요 강추!,382,4
8522,브링그린 티트리 시카 수딩 크림 더블 기획 (100ml+100ml),5,,"선물받아서 사용해봤어요!처음 봤을때 제품 패키지 때문에 크림이 아니라 폼클렌징이라고 착각했어요ㅋㅋㅋ그도 그럴것이, 원쁠원 가격이 너무 저렴해서 당연히 크림일 것이라고는 생각 못했거든요!! 심지어 용량도 대혜자,,,저는 피부에 열감이 있을때, 약간 자극을 받아서 피부가 아픈 느낌이 들 때 사용해보았어요예민하고 쉽게 붉어지고 홍조있는 피부타입인데 이 크림 발랐을때 딱히 트러블이 생기거나 뒤집어지지는 않았습니당오히려 약간의 쿨링감 때문에 붉은기 진정이 잘 되는 것 같아요약간 수딩젤 느낌?? 그리고 그런 기능의 제품이라 보습력은 약하겠구나 생각했거든요? 근데 보습도 꽉 잡아주더라구요!너무 가벼우면 속건조가 심한데 분명 발림성은 가벼운데 속부터 촘촘하데 차오르는 느낌이었어요 만족합니다","선물받아서 사용해봤어요!처음 봤을때 제품 패키지 때문에 크림이 아니라 폼클렌징이라고 착각했어요그도 그럴것이, 원쁠원 가격이 너무 저렴해서 당연히 크림일 것이라고는 생각 못했거든요!! 심지어 용량도 대혜자,,,저는 피부에 열감이 있을때, 약간 자극을 받아서 피부가 아픈 느낌이 들 때 사용해보았어요예민하고 쉽게 붉어지고 홍조있는 피부타입인데 이 크림 발랐을때 딱히 트러블이 생기거나 뒤집어지지는 않았습니당오히려 약간의 쿨링감 때문에 붉은기 진정이 잘 되는 것 같아요약간 수딩젤 느낌?? 그리고 그런 기능의 제품이라 보습력은 약하겠구나 생각했거든요? 근데 보습도 꽉 잡아주더라구요!너무 가벼우면 속건조가 심한데 분명 발림성은 가벼운데 속부터 촘촘하데 차오르는 느낌이었어요 만족합니다",383,3
108836,땡큐파머 트루워터 딥 모이스처크림 EX 80ml,4,,음~~이 제품은 제품 자체로는 괜찮은데 계절을 잘못 선택해서 구매했네요~요즘 마스크 트러블이 생기면서 원래 건성이던 피부가 더 악건성이 되고 양 볼쪽에 각질까지 생기며 따가워져서 자극 없고 성분 좋은 제품을 찾다가 구매하게 되었어요그 화장품  성분 분석으로 유명한 앱에 검색해보니 유해성분도 없고 또 수분크림이라 지금 같은 피부에 자극없이 잘 맞을 거라 생각했거든요제품은 거의 무향에 부드러운 크림 제형이고 바르면 촉촉하게 스며들어서 처음엔 괜찮은가 했는데  너무 건조하더라고요,음이 제품은 제품 자체로는 괜찮은데 계절을 잘못 선택해서 구매했네요요즘 마스크 트러블이 생기면서 원래 건성이던 피부가 더 악건성이 되고 양 볼쪽에 각질까지 생기며 따가워져서 자극 없고 성분 좋은 제품을 찾다가 구매하게 되었어요그 화장품 성분 분석으로 유명한 앱에 검색해보니 유해성분도 없고 또 수분크림이라 지금 같은 피부에 자극없이 잘 맞을 거라 생각했거든요제품은 거의 무향에 부드러운 크림 제형이고 바르면 촉촉하게 스며들어서 처음엔 괜찮은가 했는데 너무 건조하더라고요,384,1
31567,라로슈포제 시카플라스트 밤 B5 크림 40ml,5,,겨울마다 늘 잘 쓰고있어요! 보습빵빵하지만 아침에 바르면 떼처럼 밀릴 수 있어 밤에만 발라요,겨울마다 늘 잘 쓰고있어요! 보습빵빵하지만 아침에 바르면 떼처럼 밀릴 수 있어 밤에만 발라요,385,0
44846,"[디렉터파이 Pick] 아이소이 속보습, 100시간 장수진 수분크림 (본품70ml+30ml 추가 증정)",5,복합성,자극없이 순한데 진정이랑 수분감이 둘 다 좋으면서 과하지 않은 느낌이라 만족했어요! 완전 가벼운 느낌은 아니라 지성이 여름에 쓰긴 힘들거 같아요! 저는 복합성이라 잘 사용했어요 ㅎㅎㅎ 건성 복합성이 여름에 쓰기 좋은 제형인것 같아요 이름처럼 장벽 수분 진정에 정말 다 효과가 있어서 놀란 제품이에요 !!! 너무 끈적이지도 않고 촉촉한 제형이에요 ㅎㅎㅎ 장수진 라인에 다른 제품들도 사용해보고 싶어졌어요 ~~~ 이런 제형의 크림 좋은것 찾기가 생각보다 힘든데 아주 좋았어요ㅎㅎㅎ,자극없이 순한데 진정이랑 수분감이 둘 다 좋으면서 과하지 않은 느낌이라 만족했어요! 완전 가벼운 느낌은 아니라 지성이 여름에 쓰긴 힘들거 같아요! 저는 복합성이라 잘 사용했어요 건성 복합성이 여름에 쓰기 좋은 제형인것 같아요 이름처럼 장벽 수분 진정에 정말 다 효과가 있어서 놀란 제품이에요 !!! 너무 끈적이지도 않고 촉촉한 제형이에요 장수진 라인에 다른 제품들도 사용해보고 싶어졌어요 이런 제형의 크림 좋은것 찾기가 생각보다 힘든데 아주 좋았어요,386,1
54565,[NEW] 바이오더마 아토덤 인텐시브 젤 크림 200ml ,5,,피부에 열이많아서 구매했어요일단 짜서 쓰기가 넘편리합니다확실히 피부온도가 내려가는 느낌이 있고 쿨링감이 살짝느껴지네요바르는순간 살짝 따가운느낌?이 들긴했는데 금방사라져요촉촉하긴하지만 건성피부에는 조금 부족할것같은 느낌입니다전체적으로는 올 여름 시원하고 촉촉하게 잘써서 만족입니다,피부에 열이많아서 구매했어요일단 짜서 쓰기가 넘편리합니다확실히 피부온도가 내려가는 느낌이 있고 쿨링감이 살짝느껴지네요바르는순간 살짝 따가운느낌?이 들긴했는데 금방사라져요촉촉하긴하지만 건성피부에는 조금 부족할것같은 느낌입니다전체적으로는 올 여름 시원하고 촉촉하게 잘써서 만족입니다,387,0
119104,씨케이디 레티노콜라겐 저분자 300 퍼스트에센스 150ml ,5,,쫀쫀하고 모공이 줄어든게 보여요데일리로 사용가능해서 더좋네요,쫀쫀하고 모공이 줄어든게 보여요데일리로 사용가능해서 더좋네요,388,4
